630,0,255,449,952,668
631,0,245,406,968,668
631,1,259,449,969,668
631,1,246,407,952,668
631,0,259,435,983,668
631,0,246,451,980,668
631,1,256,446,970,668
631,0,256,435,968,668
631,1,256,409,983,668
631,0,259,436,969,668
631,1,256,409,984,668
630,0,260,410,980,668
631,1,260,452,971,668
631,1,257,437,985,668
631,0,260,438,985,668
632,1,260,449,954,668
631,0,255,411,954,668
631,1,247,411,954,668
632,0,260,450,985,668
632,0,247,455,982,668
631,0,256,455,971,667
631,1,262,455,955,668
632,0,262,456,972,667
632,0,247,414,972,667
631,1,248,456,985,667
631,0,262,456,985,667
632,0,248,442,956,668
632,0,259,441,956,666
632,1,258,453,955,667
632,0,259,454,955,667
632,0,259,442,956,668
632,1,264,416,972,667
631,1,248,459,982,666
632,1,259,443,972,667
631,0,249,459,957,667
632,0,259,460,956,666
632,0,264,445,972,667
632,0,249,456,986,667
632,0,264,456,972,667
632,0,264,445,986,667
632,1,264,457,986,667
632,0,265,419,973,666
632,1,263,419,986,666
632,0,263,461,972,666
632,1,250,462,983,666
632,0,261,419,957,666
632,0,250,448,983,665
632,0,250,447,983,666
632,0,263,421,973,666
632,0,260,448,986,666
632,1,261,463,986,666
632,0,250,464,958,666
632,0,250,460,972,666
632,0,264,449,986,666
632,0,261,461,984,666
632,0,261,422,973,666
633,0,261,460,959,665
632,0,265,450,988,665
633,0,266,451,988,665
633,0,261,449,974,666
633,0,251,467,984,665
633,1,266,467,960,665
633,0,267,424,985,665
632,0,251,463,987,665
633,0,262,467,961,665
633,1,262,452,988,665
633,1,265,425,961,665
633,1,268,464,989,665
633,0,252,426,961,665
633,1,267,465,961,664
633,0,266,454,961,664
633,0,263,454,986,665
633,0,267,455,989,664
633,1,252,466,962,665
633,0,264,471,963,664
633,0,267,456,976,664
632,0,269,471,977,664
633,0,253,468,977,664
633,0,254,468,977,664
633,1,264,429,987,664
633,0,268,457,964,664
633,0,270,473,978,664
633,1,268,430,964,663
633,1,269,431,988,664
634,1,268,458,978,664
634,0,265,431,987,664
633,0,265,470,979,664
633,0,265,471,989,663
633,0,268,475,988,663
633,0,270,475,991,664
633,0,269,433,988,662
633,0,265,460,987,663
633,1,270,476,965,662
633,1,255,433,979,663
634,0,255,434,988,662
633,0,265,477,988,663
634,0,255,473,988,663
633,0,271,434,989,663
633,0,270,461,965,663
634,1,269,462,965,663
634,1,271,478,991,662
634,0,255,478,988,663
634,1,266,434,991,662
